age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,label,pa
32.0,Self-emp-not-inc,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
,,Some-college,10.0,Divorced,Other-service,Unmarried,White,0.0,0.0,30.0,United-States,0,0
28.0,,Some-college,,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,60.0,United-States,0,0
26.0,Private,12th,8.0,Never-married,Craft-repair,Not-in-family,White,0.0,0.0,40.0,Mexico,0,1
47.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,0.0,0.0,80.0,United-States,1,1
34.0,Private,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,,United-States,1,1
42.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,Black,0.0,0.0,40.0,United-States,0,1
48.0,Private,,13.0,Married-civ-spouse,Tech-support,Wife,White,99999.0,,40.0,United-States,1,0
32.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
35.0,Private,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,0.0,0.0,42.0,United-States,1,0
46.0,Local-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,,0.0,1902.0,52.0,United-States,1,0
38.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,0.0,0.0,40.0,United-States,0,1
49.0,,HS-grad,9.0,Married-spouse-absent,,Not-in-family,White,0.0,0.0,70.0,United-States,0,1
35.0,Private,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,,,0.0,40.0,United-States,1,1
61.0,,HS-grad,9.0,Divorced,,,White,4865.0,0.0,40.0,United-States,0,1
45.0,Private,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,Black,0.0,0.0,35.0,United-States,0,1
31.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
52.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,,Husband,White,0.0,0.0,,United-States,1,1
20.0,Private,Some-college,10.0,Never-married,,Own-child,White,,0.0,50.0,United-States,0,1
,,11th,7.0,Married-civ-spouse,,Husband,White,0.0,0.0,,United-States,0,1
20.0,,Some-college,10.0,,,,White,0.0,0.0,40.0,United-States,0,1
24.0,Private,Masters,14.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,50.0,United-States,0,1
29.0,Private,Assoc-voc,,Married-civ-spouse,,,,0.0,0.0,40.0,United-States,1,1
23.0,Private,Bachelors,13.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
34.0,State-gov,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,0.0,0.0,40.0,United-States,0,1
54.0,Private,Masters,14.0,Widowed,Adm-clerical,Unmarried,White,0.0,0.0,38.0,United-States,0,0
21.0,Private,Some-college,10.0,Never-married,Other-service,,White,0.0,0.0,30.0,United-States,0,0
23.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,30.0,United-States,0,0
79.0,Private,7th-8th,4.0,Widowed,,,White,,0.0,30.0,United-States,0,0
55.0,Private,,14.0,,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
42.0,,HS-grad,9.0,Married-spouse-absent,,,White,,0.0,,United-States,0,1
60.0,Private,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,2597.0,0.0,,United-States,0,0
37.0,Private,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,Black,0.0,0.0,40.0,,0,1
,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,0.0,1590.0,40.0,United-States,0,1
20.0,State-gov,Some-college,10.0,,Adm-clerical,Own-child,White,0.0,0.0,,,0,1
53.0,Private,Bachelors,13.0,Never-married,Other-service,Not-in-family,,0.0,0.0,40.0,Canada,0,1
34.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0.0,0.0,,United-States,0,0
43.0,Private,Some-college,10.0,Divorced,Prof-specialty,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
24.0,,Some-college,10.0,Married-civ-spouse,,Husband,White,0.0,0.0,60.0,United-States,0,1
23.0,Private,HS-grad,9.0,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,0.0,0.0,40.0,United-States,0,1
29.0,,Assoc-voc,11.0,Never-married,Machine-op-inspct,Not-in-family,Other,0.0,0.0,40.0,,0,1
58.0,Private,Some-college,10.0,Divorced,,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
55.0,,Assoc-acdm,12.0,Married-civ-spouse,,,Black,7688.0,0.0,40.0,United-States,1,1
40.0,Private,Masters,14.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,,United-States,0,0
43.0,Federal-gov,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,0.0,0.0,40.0,United-States,0,0
25.0,State-gov,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
23.0,Local-gov,,13.0,Never-married,Prof-specialty,Own-child,White,0.0,0.0,24.0,United-States,0,1
34.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,50.0,United-States,0,1
26.0,Private,Some-college,10.0,Separated,Sales,Unmarried,,0.0,0.0,35.0,United-States,0,0
60.0,,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,65.0,United-States,1,0
39.0,Private,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,50.0,,1,1
21.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,0.0,0.0,40.0,United-States,0,1
,Private,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,,2179.0,,United-States,0,1
,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,40.0,United-States,0,1
26.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,70.0,United-States,1,1
39.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,,114.0,0.0,45.0,United-States,0,0
29.0,Private,Assoc-acdm,12.0,Never-married,,Not-in-family,,8614.0,0.0,40.0,United-States,1,0
,,Some-college,10.0,Never-married,,,Black,0.0,0.0,40.0,United-States,0,0
52.0,Private,11th,7.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,40.0,United-States,0,1
34.0,Private,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,0.0,0.0,30.0,United-States,1,1
24.0,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,0.0,0.0,48.0,United-States,0,1
77.0,Self-emp-inc,Doctorate,16.0,Married-civ-spouse,Farming-fishing,Husband,White,20051.0,0.0,40.0,United-States,1,1
34.0,Self-emp-not-inc,Masters,,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,60.0,United-States,0,1
,Self-emp-not-inc,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,70.0,United-States,0,1
,Private,,9.0,Separated,Craft-repair,Not-in-family,Black,,0.0,40.0,United-States,0,1
,Private,HS-grad,,,Sales,Not-in-family,White,0.0,0.0,15.0,United-States,0,0
50.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Sales,Husband,White,,0.0,55.0,United-States,1,1
32.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,0.0,0.0,40.0,United-States,0,1
,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,0.0,,40.0,United-States,0,0
32.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,0.0,0.0,45.0,United-States,0,0
,Private,9th,5.0,,Priv-house-serv,Wife,Black,0.0,0.0,10.0,United-States,0,0
,Self-emp-not-inc,Some-college,,Never-married,Craft-repair,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
51.0,Private,HS-grad,,Married-civ-spouse,Adm-clerical,Other-relative,White,0.0,0.0,40.0,United-States,0,0
33.0,Self-emp-not-inc,Assoc-acdm,,Divorced,Sales,Unmarried,Black,0.0,0.0,60.0,United-States,0,1
53.0,Local-gov,,,Married-spouse-absent,Transport-moving,Other-relative,White,0.0,0.0,35.0,United-States,0,0
32.0,Private,HS-grad,9.0,Divorced,,Not-in-family,White,0.0,0.0,,United-States,0,1
,Private,,10.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,0,1
19.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,594.0,0.0,20.0,United-States,0,0
33.0,Private,Bachelors,13.0,Married-spouse-absent,Other-service,Unmarried,White,,0.0,,United-States,0,0
31.0,Private,Assoc-voc,11.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
28.0,Private,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
19.0,,12th,8.0,Never-married,Other-service,,White,0.0,0.0,20.0,United-States,0,0
27.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,60.0,United-States,0,1
21.0,Private,5th-6th,3.0,Married-civ-spouse,,Husband,White,0.0,,40.0,Mexico,0,1
24.0,Private,Bachelors,13.0,Never-married,Prof-specialty,,White,0.0,0.0,40.0,United-States,0,0
46.0,Private,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,0.0,0.0,54.0,,0,1
31.0,Private,Bachelors,13.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
60.0,Private,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,40.0,United-States,1,1
21.0,Private,10th,6.0,Separated,Sales,,Black,0.0,0.0,38.0,United-States,0,0
38.0,,11th,7.0,Never-married,,Not-in-family,White,0.0,0.0,32.0,United-States,0,0
31.0,Private,Assoc-voc,11.0,Divorced,Transport-moving,Not-in-family,White,,0.0,40.0,United-States,0,1
26.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,40.0,United-States,1,1
,Private,HS-grad,9.0,Divorced,Priv-house-serv,Not-in-family,White,0.0,0.0,25.0,United-States,0,0
25.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,60.0,United-States,1,1
23.0,Local-gov,Some-college,10.0,Never-married,Adm-clerical,,White,0.0,,30.0,United-States,0,1
53.0,Self-emp-inc,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
42.0,,Masters,14.0,Married-civ-spouse,,Wife,White,0.0,1887.0,48.0,United-States,1,0
29.0,Private,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,White,0.0,2179.0,40.0,United-States,0,0
45.0,,Some-college,,Married-civ-spouse,Prof-specialty,,White,0.0,0.0,50.0,United-States,1,1
70.0,Private,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
55.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,99999.0,0.0,60.0,United-States,1,1
40.0,State-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,1887.0,50.0,United-States,1,1
17.0,Private,10th,6.0,Never-married,,Own-child,White,0.0,,30.0,United-States,0,1
18.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,0.0,0.0,40.0,United-States,0,1
34.0,Private,Masters,14.0,Never-married,Sales,Unmarried,White,0.0,0.0,,United-States,1,1
41.0,Private,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,0.0,0.0,,United-States,0,0
28.0,Private,,13.0,Never-married,Adm-clerical,,White,0.0,0.0,40.0,United-States,0,1
23.0,State-gov,HS-grad,9.0,Never-married,,Own-child,White,0.0,0.0,40.0,United-States,0,1
,Private,Some-college,10.0,Never-married,Exec-managerial,Other-relative,White,0.0,,40.0,United-States,0,1
56.0,,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,0.0,0.0,48.0,United-States,0,1
36.0,Private,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,0.0,0.0,45.0,United-States,0,1
26.0,,HS-grad,,Never-married,,Not-in-family,White,0.0,0.0,50.0,,0,1
62.0,Private,Bachelors,13.0,Widowed,Tech-support,Unmarried,White,0.0,0.0,7.0,United-States,0,0
35.0,,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,0.0,0.0,40.0,United-States,0,0
,Local-gov,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,0.0,,40.0,United-States,0,0
28.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,50.0,United-States,0,1
21.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,,United-States,0,0
31.0,Private,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,0,1
23.0,Private,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,0.0,0.0,25.0,Columbia,0,1
58.0,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,0.0,0.0,40.0,United-States,1,1
55.0,Local-gov,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,,40.0,United-States,1,1
54.0,,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
33.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,3908.0,0.0,40.0,United-States,0,1
28.0,Private,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,7688.0,0.0,40.0,United-States,1,1
40.0,Private,11th,,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,30.0,United-States,0,1
33.0,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,7298.0,0.0,,United-States,1,1
27.0,,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0.0,0.0,10.0,India,0,1
55.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,0.0,0.0,,United-States,0,1
53.0,Private,HS-grad,9.0,Separated,Transport-moving,Unmarried,White,0.0,0.0,45.0,United-States,0,1
23.0,Private,12th,8.0,Never-married,Transport-moving,Not-in-family,White,0.0,0.0,46.0,United-States,0,1
66.0,Private,HS-grad,9.0,,Craft-repair,Not-in-family,White,0.0,0.0,16.0,United-States,0,1
34.0,Self-emp-not-inc,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,60.0,United-States,1,1
,Private,10th,6.0,Divorced,Transport-moving,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
21.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,0.0,0.0,40.0,United-States,0,0
26.0,Private,Some-college,10.0,,Adm-clerical,Own-child,Other,0.0,0.0,35.0,,0,0
21.0,Private,HS-grad,9.0,,Adm-clerical,Own-child,White,,0.0,40.0,,0,0
59.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,,,0,1
61.0,Private,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,0,1
,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,50.0,United-States,1,1
22.0,Private,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,United-States,0,1
47.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,0.0,0.0,30.0,United-States,0,0
50.0,Private,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
67.0,Private,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,,2206.0,5.0,United-States,0,0
59.0,Local-gov,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
35.0,Private,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,White,0.0,0.0,80.0,,1,0
56.0,Self-emp-not-inc,Some-college,10.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,27828.0,0.0,20.0,United-States,1,0
28.0,Private,,9.0,Never-married,Adm-clerical,Other-relative,Black,0.0,0.0,40.0,,0,1
34.0,Private,HS-grad,,,Exec-managerial,Unmarried,White,2977.0,0.0,50.0,United-States,0,0
63.0,Private,10th,,Widowed,Farming-fishing,,White,0.0,0.0,56.0,United-States,0,0
48.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,Germany,0,1
41.0,Federal-gov,Some-college,10.0,Married-civ-spouse,Prof-specialty,,White,0.0,0.0,44.0,United-States,1,1
26.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,,0.0,20.0,United-States,0,0
47.0,Private,10th,6.0,Married-civ-spouse,Sales,Husband,White,0.0,2179.0,52.0,United-States,0,1
29.0,Self-emp-not-inc,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,,50.0,United-States,0,1
30.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,,White,0.0,0.0,40.0,United-States,0,1
19.0,Private,HS-grad,9.0,Never-married,Sales,Own-child,White,0.0,0.0,20.0,United-States,0,1
27.0,Private,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,37.0,United-States,0,0
59.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,,,0,1
19.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,0.0,,40.0,United-States,0,1
45.0,Private,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,,40.0,India,0,1
37.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
44.0,Local-gov,,16.0,Married-spouse-absent,Prof-specialty,Unmarried,White,0.0,0.0,38.0,United-States,0,0
34.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,38.0,United-States,0,1
30.0,Private,,13.0,Never-married,Tech-support,Not-in-family,White,0.0,,,United-States,0,0
30.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,0.0,,40.0,Hong,1,1
56.0,Private,11th,7.0,Separated,Other-service,Not-in-family,Black,0.0,0.0,40.0,United-States,0,0
19.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,0.0,,40.0,United-States,0,0
37.0,Private,7th-8th,4.0,Married-civ-spouse,Craft-repair,,White,0.0,0.0,40.0,United-States,0,1
45.0,Private,Masters,14.0,,Exec-managerial,Husband,White,0.0,1977.0,43.0,United-States,1,1
21.0,,Some-college,10.0,Never-married,,Own-child,White,0.0,0.0,40.0,United-States,0,0
34.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,,45.0,United-States,0,1
27.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Other-relative,White,,0.0,50.0,United-States,0,1
44.0,Local-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
33.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
,Private,Some-college,10.0,Never-married,,Other-relative,White,0.0,0.0,50.0,United-States,0,0
37.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
26.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,0.0,0.0,48.0,United-States,0,0
49.0,Private,HS-grad,,Married-civ-spouse,,Husband,,5013.0,0.0,60.0,United-States,0,1
20.0,Private,Some-college,10.0,,Prof-specialty,Not-in-family,White,0.0,0.0,30.0,United-States,0,0
37.0,Private,Some-college,10.0,Married-civ-spouse,,Husband,White,0.0,,40.0,United-States,0,1
22.0,Private,,3.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,48.0,Mexico,0,1
44.0,Private,,13.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,,United-States,0,1
30.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,0.0,0.0,40.0,United-States,0,1
55.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Other-service,,White,0.0,0.0,,United-States,0,1
36.0,Private,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,,United-States,0,1
29.0,Private,12th,8.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
19.0,,Some-college,10.0,,,Own-child,White,0.0,0.0,22.0,,0,1
45.0,State-gov,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,0.0,0.0,,United-States,0,1
38.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,55.0,United-States,1,1
42.0,Private,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,,0.0,40.0,United-States,0,1
27.0,Private,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,0.0,0.0,40.0,United-States,0,0
20.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,,0.0,25.0,United-States,0,1
43.0,Private,Bachelors,13.0,Married-civ-spouse,,Husband,White,0.0,0.0,35.0,United-States,0,1
21.0,,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,,0.0,40.0,,0,1
33.0,Private,Bachelors,13.0,,Prof-specialty,Not-in-family,,,0.0,40.0,United-States,0,0
36.0,,HS-grad,9.0,,Craft-repair,Husband,White,0.0,0.0,80.0,United-States,1,1
34.0,Private,12th,8.0,Married-civ-spouse,Other-service,Husband,White,0.0,0.0,40.0,Dominican-Republic,0,1
72.0,Private,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,0.0,0.0,99.0,,0,0
54.0,Private,Some-college,10.0,,Exec-managerial,Husband,White,0.0,0.0,44.0,United-States,1,1
30.0,,HS-grad,9.0,,Craft-repair,Husband,White,0.0,0.0,40.0,,1,1
63.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,0.0,0.0,40.0,United-States,0,1
36.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,0.0,0.0,50.0,United-States,1,1
25.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,0.0,0.0,50.0,United-States,0,1
72.0,,Assoc-acdm,12.0,Widowed,,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
55.0,Private,HS-grad,,Divorced,Craft-repair,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
44.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,,45.0,United-States,1,1
41.0,Private,,9.0,Never-married,Machine-op-inspct,Unmarried,Black,0.0,0.0,40.0,United-States,0,0
20.0,,Some-college,10.0,Never-married,,Own-child,White,0.0,0.0,40.0,United-States,0,1
47.0,Private,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,1,1
71.0,,Some-college,10.0,,,Husband,White,3432.0,0.0,20.0,United-States,0,1
41.0,Private,Bachelors,13.0,Never-married,,Not-in-family,White,0.0,0.0,,United-States,1,1
35.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Other,0.0,0.0,40.0,,0,1
18.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,40.0,,0,0
23.0,Private,HS-grad,9.0,,Other-service,,White,0.0,0.0,30.0,United-States,0,0
57.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,,0,1
56.0,Self-emp-not-inc,1st-4th,2.0,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,0.0,0.0,65.0,United-States,0,1
25.0,Self-emp-inc,Some-college,10.0,,Sales,Own-child,White,,0.0,35.0,United-States,0,0
64.0,,,11.0,Married-civ-spouse,,Wife,White,0.0,,15.0,,0,0
,Self-emp-not-inc,Bachelors,,Never-married,,Own-child,White,0.0,0.0,40.0,,0,0
61.0,Private,Assoc-voc,,Married-civ-spouse,Adm-clerical,Husband,White,0.0,,40.0,United-States,0,1
36.0,State-gov,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,0.0,0.0,55.0,,0,0
18.0,Private,12th,8.0,Never-married,Sales,Own-child,Black,0.0,0.0,15.0,United-States,0,0
21.0,Private,Some-college,10.0,Married-spouse-absent,Sales,Own-child,,0.0,0.0,20.0,United-States,0,0
